1	1	1	17	7	15	1	2019-09-27 00:43:45
1	1	2	24	4	5	1	2019-09-27 00:43:45
1	1	3	16	10	8	1	2019-09-27 00:43:45
1	1	4	27	6	5	1	2019-09-27 00:43:45
1	1	5	9	10	15	1	2019-09-27 00:43:45
1	1	6	15	4	9	1	2019-09-27 00:43:45
1	1	7	6	4	8	1	2019-09-27 00:43:45
1	1	8	11	5	15	1	2019-09-27 00:43:45
1	1	9	2	7	5	1	2019-09-27 00:43:45
1	1	10	19	1	6	1	2019-09-27 00:43:45
1	1	11	20	1	12	1	2019-09-27 00:43:45
1	1	12	5	2	14	1	2019-09-27 00:43:45
1	1	13	3	4	13	1	2019-09-27 00:43:45
1	1	14	29	8	12	1	2019-09-27 00:43:45
1	1	15	1	3	12	1	2019-09-27 00:43:45
1	1	16	14	9	14	1	2019-09-27 00:43:45
1	1	17	28	4	11	1	2019-09-27 00:43:45
1	1	18	25	1	11	1	2019-09-27 00:43:45
1	1	19	12	9	11	1	2019-09-27 00:43:45
1	1	20	23	9	12	1	2019-09-27 00:43:45
1	1	21	10	4	7	1	2019-09-27 00:43:45
1	1	22	13	6	6	1	2019-09-27 00:43:45
1	1	23	21	10	12	1	2019-09-27 00:43:45
1	1	24	4	2	5	1	2019-09-27 00:43:45
1	1	25	8	4	9	1	2019-09-27 00:43:45
1	1	26	30	10	8	1	2019-09-27 00:43:45
1	1	27	26	4	10	1	2019-09-27 00:43:45
1	1	28	18	9	6	1	2019-09-27 00:43:45
1	1	29	7	10	13	1	2019-09-27 00:43:45
1	1	30	22	6	10	1	2019-09-27 00:43:45
1	2	1	27	1	14	1	2019-09-27 00:43:45
1	2	2	30	4	13	1	2019-09-27 00:43:45
1	2	3	18	5	14	1	2019-09-27 00:43:45
1	2	4	21	10	11	1	2019-09-27 00:43:45
1	2	5	25	2	15	1	2019-09-27 00:43:45
1	2	6	4	7	14	1	2019-09-27 00:43:45
1	2	7	20	5	14	1	2019-09-27 00:43:45
1	2	8	15	5	7	1	2019-09-27 00:43:45
1	2	9	5	10	15	1	2019-09-27 00:43:45
1	2	10	3	8	14	1	2019-09-27 00:43:45
1	2	11	28	6	5	1	2019-09-27 00:43:45
1	2	12	2	8	9	1	2019-09-27 00:43:45
1	2	13	16	7	13	1	2019-09-27 00:43:45
1	2	14	23	9	13	1	2019-09-27 00:43:45
1	2	15	6	2	6	1	2019-09-27 00:43:45
1	2	16	7	9	9	1	2019-09-27 00:43:45
1	2	17	26	8	9	1	2019-09-27 00:43:45
1	2	18	1	5	6	1	2019-09-27 00:43:45
1	2	19	9	1	11	1	2019-09-27 00:43:45
1	2	20	19	10	6	1	2019-09-27 00:43:45
1	2	21	10	7	9	1	2019-09-27 00:43:45
1	2	22	13	5	13	1	2019-09-27 00:43:45
1	2	23	29	5	6	1	2019-09-27 00:43:45
1	2	24	17	10	15	1	2019-09-27 00:43:45
1	2	25	11	1	5	1	2019-09-27 00:43:45
1	2	26	8	4	14	1	2019-09-27 00:43:45
1	2	27	12	10	14	1	2019-09-27 00:43:45
1	2	28	24	8	12	1	2019-09-27 00:43:45
1	2	29	22	3	5	1	2019-09-27 00:43:45
1	2	30	14	9	8	1	2019-09-27 00:43:45
1	3	1	27	1	9	1	2019-09-27 00:43:45
1	3	2	3	6	15	1	2019-09-27 00:43:45
1	3	3	10	1	5	1	2019-09-27 00:43:45
1	3	4	20	6	6	1	2019-09-27 00:43:45
1	3	5	19	2	14	1	2019-09-27 00:43:45
1	3	6	22	1	15	1	2019-09-27 00:43:45
1	3	7	9	1	9	1	2019-09-27 00:43:45
1	3	8	25	5	14	1	2019-09-27 00:43:45
1	3	9	14	5	7	1	2019-09-27 00:43:45
1	3	10	24	5	5	1	2019-09-27 00:43:45
1	3	11	29	2	8	1	2019-09-27 00:43:45
1	3	12	21	8	15	1	2019-09-27 00:43:45
1	3	13	1	1	13	1	2019-09-27 00:43:45
1	3	14	26	9	15	1	2019-09-27 00:43:45
1	3	15	6	5	11	1	2019-09-27 00:43:45
1	3	16	8	10	14	1	2019-09-27 00:43:45
1	3	17	13	9	14	1	2019-09-27 00:43:45
1	3	18	7	1	11	1	2019-09-27 00:43:45
1	3	19	4	7	10	1	2019-09-27 00:43:45
1	3	20	11	6	13	1	2019-09-27 00:43:45
1	3	21	17	1	7	1	2019-09-27 00:43:45
1	3	22	5	6	7	1	2019-09-27 00:43:45
1	3	23	30	6	7	1	2019-09-27 00:43:45
1	3	24	23	2	11	1	2019-09-27 00:43:45
1	3	25	15	5	13	1	2019-09-27 00:43:45
1	3	26	2	9	13	1	2019-09-27 00:43:45
1	3	27	16	2	11	1	2019-09-27 00:43:45
1	3	28	18	7	11	1	2019-09-27 00:43:45
1	3	29	28	9	9	1	2019-09-27 00:43:45
1	3	30	12	10	11	1	2019-09-27 00:43:45
1	4	1	18	8	13	1	2019-09-27 00:43:45
1	4	2	17	4	7	1	2019-09-27 00:43:45
1	4	3	30	1	12	1	2019-09-27 00:43:45
1	4	4	11	5	5	1	2019-09-27 00:43:45
1	4	5	23	5	10	1	2019-09-27 00:43:45
1	4	6	3	7	6	1	2019-09-27 00:43:45
1	4	7	8	2	10	1	2019-09-27 00:43:45
1	4	8	21	7	8	1	2019-09-27 00:43:45
1	4	9	16	5	13	1	2019-09-27 00:43:45
1	4	10	13	4	15	1	2019-09-27 00:43:45
1	4	11	2	10	14	1	2019-09-27 00:43:45
1	4	12	26	5	14	1	2019-09-27 00:43:45
1	4	13	25	7	15	1	2019-09-27 00:43:45
1	4	14	15	3	6	1	2019-09-27 00:43:45
1	4	15	29	7	9	1	2019-09-27 00:43:45
1	4	16	12	5	8	1	2019-09-27 00:43:45
1	4	17	19	3	7	1	2019-09-27 00:43:45
1	4	18	28	3	11	1	2019-09-27 00:43:45
1	4	19	6	2	11	1	2019-09-27 00:43:45
1	4	20	27	7	12	1	2019-09-27 00:43:45
1	4	21	4	3	5	1	2019-09-27 00:43:45
1	4	22	24	5	14	1	2019-09-27 00:43:45
1	4	23	20	1	15	1	2019-09-27 00:43:45
1	4	24	10	5	12	1	2019-09-27 00:43:45
1	4	25	9	10	8	1	2019-09-27 00:43:45
1	4	26	5	7	8	1	2019-09-27 00:43:45
1	4	27	1	2	12	1	2019-09-27 00:43:45
1	4	28	7	7	8	1	2019-09-27 00:43:45
1	4	29	22	10	10	1	2019-09-27 00:43:45
1	4	30	14	6	13	1	2019-09-27 00:43:45
1	5	1	2	7	11	1	2019-09-27 00:43:45
1	5	2	11	8	9	1	2019-09-27 00:43:45
1	5	3	25	4	11	1	2019-09-27 00:43:45
1	5	4	18	8	11	1	2019-09-27 00:43:45
1	5	5	12	9	15	1	2019-09-27 00:43:45
1	5	6	22	9	14	1	2019-09-27 00:43:45
1	5	7	14	4	10	1	2019-09-27 00:43:45
1	5	8	21	4	7	1	2019-09-27 00:43:45
1	5	9	3	6	15	1	2019-09-27 00:43:45
1	5	10	24	5	6	1	2019-09-27 00:43:45
1	5	11	8	6	14	1	2019-09-27 00:43:45
1	5	12	29	6	8	1	2019-09-27 00:43:45
1	5	13	6	8	5	1	2019-09-27 00:43:45
1	5	14	1	4	5	1	2019-09-27 00:43:45
1	5	15	19	3	13	1	2019-09-27 00:43:45
1	5	16	7	1	14	1	2019-09-27 00:43:45
1	5	17	4	5	6	1	2019-09-27 00:43:45
1	5	18	10	4	11	1	2019-09-27 00:43:45
1	5	19	16	1	12	1	2019-09-27 00:43:45
1	5	20	15	2	8	1	2019-09-27 00:43:45
1	5	21	23	1	13	1	2019-09-27 00:43:45
1	5	22	30	7	14	1	2019-09-27 00:43:45
1	5	23	17	4	6	1	2019-09-27 00:43:45
1	5	24	13	10	14	1	2019-09-27 00:43:45
1	5	25	20	2	10	1	2019-09-27 00:43:45
1	5	26	27	4	14	1	2019-09-27 00:43:45
1	5	27	9	1	7	1	2019-09-27 00:43:45
1	5	28	26	8	10	1	2019-09-27 00:43:45
1	5	29	28	5	9	1	2019-09-27 00:43:45
1	5	30	5	9	12	1	2019-09-27 00:43:45
1	6	1	5	10	6	1	2019-09-27 00:43:45
1	6	2	21	5	13	1	2019-09-27 00:43:45
1	6	3	14	5	9	1	2019-09-27 00:43:45
1	6	4	30	9	5	1	2019-09-27 00:43:45
1	6	5	22	2	13	1	2019-09-27 00:43:45
1	6	6	19	10	12	1	2019-09-27 00:43:45
1	6	7	2	8	11	1	2019-09-27 00:43:45
1	6	8	28	4	11	1	2019-09-27 00:43:45
1	6	9	12	7	12	1	2019-09-27 00:43:45
1	6	10	7	8	13	1	2019-09-27 00:43:45
1	6	11	24	4	15	1	2019-09-27 00:43:45
1	6	12	20	4	11	1	2019-09-27 00:43:45
1	6	13	3	5	9	1	2019-09-27 00:43:45
1	6	14	26	9	9	1	2019-09-27 00:43:45
1	6	15	18	7	9	1	2019-09-27 00:43:45
1	6	16	11	2	9	1	2019-09-27 00:43:45
1	6	17	16	2	10	1	2019-09-27 00:43:45
1	6	18	1	1	10	1	2019-09-27 00:43:45
1	6	19	15	8	5	1	2019-09-27 00:43:45
1	6	20	27	1	6	1	2019-09-27 00:43:45
1	6	21	13	9	15	1	2019-09-27 00:43:45
1	6	22	10	10	8	1	2019-09-27 00:43:45
1	6	23	9	7	13	1	2019-09-27 00:43:45
1	6	24	29	2	8	1	2019-09-27 00:43:45
1	6	25	23	4	5	1	2019-09-27 00:43:45
1	6	26	25	7	5	1	2019-09-27 00:43:45
1	6	27	4	8	12	1	2019-09-27 00:43:45
1	6	28	6	5	8	1	2019-09-27 00:43:46
1	6	29	8	3	15	1	2019-09-27 00:43:46
1	6	30	17	8	9	1	2019-09-27 00:43:46
